CrashId,VehicleId,PersonId,Age,Gender,Gender Text Format,State,Postal Code,Person Type,Person Type Text Format,Injury Status,Injury Status Text Format,Condition at Time of Crash,Condition at Time of Crash Text Format,Condition at Time of Crash2,Condition at Time of Crash2 Text Format,Action Taken by Officer,Action Taken by Officer Text Format,Alcohol Test Status,Alcohol Test Status Text Format,Type Of Alcohol Test,Type Of Alcohol Test Text Format,Drug Test Status,Drug Test Status Text Format,Type Of Drig Test,Type Of Drig Test Text Format,Ejection Status,Ejection Status Text Format,Restraint System,Restraint System Text Format,Helmet Use,Helmet Use Text Format,Air Bag Status,Air Bag Status Text Format,Speeding Related,Speeding Related Text Format,Driver Actions 1,Driver Actions 1 Text Format,Driver Actions 2,Driver Actions 2 Text Format,Driver Actions 3,Driver Actions 3 Text Format,Driver Actions 4,Driver Actions 4 Text Format,Driver Distracted By,Driver Distracted By Text Format,Roadway On Which Nonmotorist Was Traveling/Located,Direction nonmotorist was traveling,Direction Unknown,Striking Motor Vehicle ID,Bicycle ID,Non-Motorist Not In Roadway,Actions or Circumstances Prior to Crash,Actions or Circumstances Prior to Crash Text Format,To or From School,To or From School Text Format,Actions or Circumstances At Time Of Crash,Actions or Circumstances At Time Of Crash Text Format,Actions or Circumstances At Time Of Crash2,Actions or Circumstances At Time Of Crash2 Text Format,Location At Time Of Crash,Location At Time Of Crash Text Format,Safety Equipment,Safety Equipment Text Format,Safety Equipment2,Safety Equipment2 Text Format,Non-motorist Distracted By,Non-motorist Distracted By Text Format,Seating Position,Seating Position Text Format,Seating Position for Bus,City,Country,Driver License Jurisdiction,Driver License Jurisdiction Text Format,Drivers License Issued By,Drivers License Class,Commercial License Class,Commercial License Class Text Format,Transported to First Medical Facility By,Transported to First Medical Facility By Text Format,Name of the EMS agency,Name of the Intended Receiving Facility
1163589,1.0,1,50.0,1,Male,CT,06118,1,Driver,K,Fatal Injury (K),97.0,Other,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,0.0,None Used-Motor Vehicle Occupant,88.0,Not Applicable,6.0,Deployed-Combination,99.0,Unknown,4.0,Ran Red Light,13.0,Failed to Keep in Proper Lane,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,East Hartford,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,Windsor Ems,Harford Hospital
1165926,2.0,2,74.0,1,Male,CT,06512,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,2.0,DOT-Compliant Motorcycle Helmet,88.0,Not applicable,99.0,Unknown,3.0,Failed to Yield Right-of-Way,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,East Haven,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,,
1166699,1.0,1,39.0,2,Female,CT,06232,1,Driver,K,Fatal Injury (K),97.0,Other,88.0,Not Applicable,0.0,None taken,3.0,Test Given,1.0,Blood,3.0,Test Given,1.0,Blood,1.0,Not Ejected,1.0,Shoulder and Lap Belt Used,88.0,Not Applicable,6.0,Deployed-Combination,1.0,No,2.0,Ran Off Roadway,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Andover,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,Colchester,Middlesex Clinic
1166824,1.0,1,57.0,1,Male,CT,,1,Driver,K,Fatal Injury (K),2.0,Physically Impaired,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,4.0,"Helmet, Unknown If DOT-Compliant",88.0,Not applicable,99.0,Unknown,2.0,Ran Off Roadway,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Danbury,UnitedStates,2.0,State,NY,4.0,1.0,No,1.0,Not Transported,,
1167603,,3,28.0,1,Male,NY,11221,3,Pedestrian,K,Fatal Injury (K),6.0,Under the Influence of Medications/Drugs/Alcohol,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,Interstate 84,W,False,1.0,,False,99.0,Unknown,1.0,No,5.0,"In Roadway Improperly (Standing, Lying, Working, Playing)",88.0,Not Applicable,5.0,Travel Lane-Other Location,0.0,None,88.0,Not Applicable,99.0,Unknown if Distracted,,,,Brooklyn,,2.0,State,NY,,,,1.0,Not Transported,ASM,
1167610,3.0,3,33.0,1,Male,CT,06082,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,4.0,"Helmet, Unknown If DOT-Compliant",88.0,Not applicable,99.0,Unknown,12.0,Followed Too Closely,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Enfield,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,Windsor EMS,
1168138,,3,47.0,2,Female,CT,06512,3,Pedestrian,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,Main St,,True,1.0,,False,1.0,Crossing Roadway,1.0,No,1.0,No Improper Action,,,5.0,Travel Lane-Other Location,0.0,None,,,99.0,Unknown if Distracted,,,,East Haven,,,,CT,,,,1.0,Not Transported,,
1168442,1.0,1,45.0,1,Male,CT,06331,1,Driver,K,Fatal Injury (K),6.0,Under the Influence of Medications/Drugs/Alcohol,88.0,Not Applicable,0.0,None taken,3.0,Test Given,1.0,Blood,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,2.0,DOT-Compliant Motorcycle Helmet,88.0,Not applicable,99.0,Unknown,2.0,Ran Off Roadway,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Canterbury,,2.0,State,CT,5.0,1.0,No,3.0,EMS Ground,American Ambulance,BACKUS
1168577,1.0,4,96.0,2,Female,CT,06405,2,Passenger,K,Fatal Injury (K),,,,,,,,,,,,,,,1.0,Not Ejected,99.0,Unknown,88.0,Not Applicable,4.0,Deployed-Curtain,,,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,23.0,"Second Row, Right Seat",,Branford,,,,CT,,,,3.0,EMS Ground,,Wiliam W. Backus
1169492,1.0,1,23.0,1,Male,CT,06052,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,3.0,"Ejected, Totally",88.0,Not Applicable,2.0,DOT-Compliant Motorcycle Helmet,88.0,Not applicable,3.0,Exceeded Speed Limit,6.0,Disregarded Other Traffic Sign,10.0,Improper Passing,97.0,Other Contributing Action,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,NEW BRITAIN,UnitedStates,2.0,State,CT ,4.0,1.0,No,3.0,EMS Ground,NBEMS,THOCC
1171655,1.0,1,24.0,99,Unknown,CT,06484,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,99.0,Unknown,88.0,Not Applicable,6.0,Deployed-Combination,3.0,Exceeded Speed Limit,14.0,Operated Motor Vehicle in Reckless or Aggressive Manner,2.0,Ran Off Roadway,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Shelton,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,Echo Hose,Bridgeport Hospital
1171743,,2,59.0,2,Female,CT,06850,3,Pedestrian,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,99.0,Unknown if Tested,88.0,Not Applicable,99.0,Unknown if Tested,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,Private roadway paralell to Riverside Avenue,N,False,1.0,,False,99.0,Unknown,1.0,No,99.0,Unknown,88.0,Not Applicable,3.0,Intersection  Other,99.0,Unknown,88.0,Not Applicable,99.0,Unknown if Distracted,,,,Norwalk,,2.0,State,CT,,,,3.0,EMS Ground,Norwalk Hospital EMS,NORWALK HOSPITAL
1172071,2.0,2,44.0,1,Male,CT,06052,1,Driver,K,Fatal Injury (K),6.0,Under the Influence of Medications/Drugs/Alcohol,88.0,Not Applicable,0.0,None taken,3.0,Test Given,1.0,Blood,3.0,Test Given,1.0,Blood,1.0,Not Ejected,0.0,None Used-Motor Vehicle Occupant,88.0,Not Applicable,6.0,Deployed-Combination,3.0,Exceeded Speed Limit,12.0,Followed Too Closely,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,New Britain,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,,
1172083,1.0,1,27.0,1,Male,CT,06419,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,2.0,DOT-Compliant Motorcycle Helmet,88.0,Not applicable,99.0,Unknown,2.0,Ran Off Roadway,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Killingworth,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,Chester EMS,Middlesex Hospital
1172518,1.0,1,35.0,1,Male,CT,06607,1,Driver,K,Fatal Injury (K),1.0,Apparently Normal,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,4.0,"Helmet, Unknown If DOT-Compliant",1.0,Not Deployed,99.0,Unknown,99.0,Unknown,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,1.0,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Bridgeport,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,AMR,Bridgeport Hospital
1172768,1.0,1,23.0,1,Male,CT,06479,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,2.0,DOT-Compliant Motorcycle Helmet,88.0,Not applicable,3.0,Exceeded Speed Limit,14.0,Operated Motor Vehicle in Reckless or Aggressive Manner,2.0,Ran Off Roadway,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Plantsville,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,Windsor EMS,
1173370,1.0,1,71.0,1,Male,CT,06401,1,Driver,K,Fatal Injury (K),97.0,Other,,,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,99.0,Unknown,88.0,Not Applicable,1.0,Not Deployed,1.0,No,99.0,Unknown,,,,,,,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,ANSONIA,Unknown,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,AMR,Yale New Haven Hospital
1174028,1.0,1,30.0,1,Male,CT,06401,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,4.0,"Helmet, Unknown If DOT-Compliant",88.0,Not applicable,99.0,Unknown,12.0,Followed Too Closely,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Ansonia,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,Nuvaunce,Danbury Hospital
1174723,2.0,2,72.0,1,Male,CT,06082,1,Driver,K,Fatal Injury (K),1.0,Apparently Normal,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,1.0,No Helmet,88.0,Not applicable,99.0,Unknown,12.0,Followed Too Closely,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Enfield,,2.0,State,CT,4.0,1.0,No,2.0,EMS Air,LifeStar,HARTFORD 
1174960,1.0,1,23.0,1,Male,CT,06441,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,1.0,Shoulder and Lap Belt Used,88.0,Not Applicable,6.0,Deployed-Combination,99.0,Unknown,2.0,Ran Off Roadway,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Higganum,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,Westbrook Ems,Shoreline Clinic
1175747,1.0,1,53.0,1,Male,CT,06451,1,Driver,K,Fatal Injury (K),1.0,Apparently Normal,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,1.0,No Helmet,88.0,Not applicable,1.0,No,1.0,No Contributing Action,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Meriden,,2.0,State,CT,5.0,1.0,No,1.0,Not Transported,,
1175960,1.0,1,63.0,1,Male,CT,06516,1,Driver,K,Fatal Injury (K),97.0,Other,,,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,99.0,Unknown,88.0,Not Applicable,6.0,Deployed-Combination,99.0,Unknown,1.0,No Contributing Action,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,West Haven,UnitedStates,2.0,State,CT,4.0,2.0,Yes,3.0,EMS Ground,AMER MED RESPONSE,YALE-NH HOSP
1176088,,2,34.0,1,Male,CT,06010,3,Pedestrian,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,Pine Street,S,False,1.0,,False,1.0,Crossing Roadway,1.0,No,99.0,Unknown,88.0,Not Applicable,99.0,Unknown,0.0,None,88.0,Not Applicable,99.0,Unknown if Distracted,,,,BRISTOL,UnitedStates,2.0,State,CT,,,,3.0,EMS Ground,Bristol EMS,St Francis 
1176088,,3,37.0,2,Female,CT,06716,3,Pedestrian,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,Pine Street,S,False,1.0,,False,1.0,Crossing Roadway,1.0,No,99.0,Unknown,88.0,Not Applicable,99.0,Unknown,0.0,None,88.0,Not Applicable,99.0,Unknown if Distracted,,,,Wolcott,,2.0,State,CT,,,,3.0,EMS Ground,AMR,Bristol
1176111,1.0,1,20.0,1,Male,CT,06118,1,Driver,K,Fatal Injury (K),6.0,Under the Influence of Medications/Drugs/Alcohol,88.0,Not Applicable,0.0,None taken,3.0,Test Given,1.0,Blood,3.0,Test Given,1.0,Blood,1.0,Not Ejected,1.0,Shoulder and Lap Belt Used,88.0,Not Applicable,99.0,Unknown,3.0,Exceeded Speed Limit,2.0,Ran Off Roadway,14.0,Operated Motor Vehicle in Reckless or Aggressive Manner,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,East Hartford,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,Hebron,
1176559,,3,45.0,2,Female,CT,06010,3,Pedestrian,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,Arch Street,W,,1.0,,False,1.0,Crossing Roadway,1.0,No,3.0,Failure to Yield Right-Of-Way,88.0,Not Applicable,5.0,Travel Lane-Other Location,0.0,None,88.0,Not Applicable,99.0,Unknown if Distracted,,,,BRISTOL,UnitedStates,2.0,State,CT ,0.0,1.0,No,3.0,EMS Ground,New Britain EMS,Hospital of Central Connecticut New Britain Campus
1176606,1.0,1,35.0,2,Female,CT,06226,1,Driver,K,Fatal Injury (K),97.0,Other,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,0.0,None Used-Motor Vehicle Occupant,88.0,Not Applicable,6.0,Deployed-Combination,99.0,Unknown,3.0,Failed to Yield Right-of-Way,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Willimantic,,2.0,State,MA,,1.0,No,1.0,Not Transported,,
1176923,1.0,1,44.0,1,Male,CT,06511,1,Driver,K,Fatal Injury (K),6.0,Under the Influence of Medications/Drugs/Alcohol,88.0,Not Applicable,0.0,None taken,3.0,Test Given,97.0,Other,3.0,Test Given,97.0,Other,1.0,Not Ejected,1.0,Shoulder and Lap Belt Used,88.0,Not Applicable,6.0,Deployed-Combination,3.0,Exceeded Speed Limit,2.0,Ran Off Roadway,15.0,"Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner",88.0,Not Applicable,88.0,Not Applicable,1.0,Not Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,New Haven,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,,
1177148,,4,65.0,1,Male,CT,06042,3,Pedestrian,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,I-84,E,False,1.0,,False,4.0,Walking/Cycling along Roadway Against Traffic (In or Adjacent to Travel Lane),1.0,No,99.0,Unknown,,,5.0,Travel Lane-Other Location,0.0,None,,,99.0,Unknown if Distracted,,,,Manchester,,2.0,State,CT,,,,1.0,Not Transported,,
1177256,1.0,1,68.0,1,Male,CT,06420,1,Driver,K,Fatal Injury (K),6.0,Under the Influence of Medications/Drugs/Alcohol,99.0,Unknown,0.0,None taken,3.0,Test Given,1.0,Blood,3.0,Test Given,1.0,Blood,1.0,Not Ejected,0.0,None Used-Motor Vehicle Occupant,88.0,Not Applicable,6.0,Deployed-Combination,3.0,Exceeded Speed Limit,14.0,Operated Motor Vehicle in Reckless or Aggressive Manner,2.0,Ran Off Roadway,97.0,Other Contributing Action,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Salem,,2.0,State,CT,4.0,1.0,No,3.0,EMS Ground,Lebanon,BACKUS HOSPITAL
1178605,,3,34.0,1,Male,CT,06457,3,Pedestrian,K,Fatal Injury (K),1.0,Apparently Normal,88.0,Not Applicable,0.0,None taken,3.0,Test Given,1.0,Blood,3.0,Test Given,1.0,Blood,,,,,,,,,,,,,,,,,,,,,Interstate 84 East,E,False,1.0,,False,8.0,Working in Trafficway for Incident Response,1.0,No,1.0,No Improper Action,88.0,Not Applicable,7.0,Shoulder/Roadside,3.0,Reflective Clothing,88.0,Not Applicable,1.0,Not Distracted,,,,MIDDLETOWN,,2.0,State,CT,,,,1.0,Not Transported,,
1179084,2.0,2,44.0,1,Male,CT,06480,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,3.0,Test Given,1.0,Blood,3.0,Test Given,1.0,Blood,1.0,Not Ejected,99.0,Unknown,88.0,Not Applicable,6.0,Deployed-Combination,99.0,Unknown,99.0,Unknown,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,PORTLAND,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,,
1179126,2.0,2,34.0,1,Male,Un,A0B2Y0,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,88.0,Not Applicable,2.0,DOT-Compliant Motorcycle Helmet,88.0,Not applicable,99.0,Unknown,12.0,Followed Too Closely,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,"Placentia , CANADA",,5.0,Canadian Province,99,5.0,1.0,No,3.0,EMS Ground,Newtown Ambulance,Danbury Hospital
1179670,1.0,1,56.0,2,Female,CT,06040,1,Driver,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,3.0,Test Given,1.0,Blood,3.0,Test Given,1.0,Blood,1.0,Not Ejected,0.0,None Used-Motor Vehicle Occupant,88.0,Not Applicable,6.0,Deployed-Combination,3.0,Exceeded Speed Limit,13.0,Failed to Keep in Proper Lane,88.0,Not Applicable,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Manchester,,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,,
1185305,1.0,1,23.0,2,Female,CT,06706,1,Driver,K,Fatal Injury (K),6.0,Under the Influence of Medications/Drugs/Alcohol,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,0.0,None Used-Motor Vehicle Occupant,88.0,Not Applicable,2.0,Deployed-Front,99.0,Unknown,15.0,"Operated Motor Vehicle in Inattentive, Careless, Negligent, or Erratic Manner",14.0,Operated Motor Vehicle in Reckless or Aggressive Manner,88.0,Not Applicable,88.0,Not Applicable,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,Waterbury,,2.0,State,CT  ID ONLY,0.0,1.0,No,3.0,EMS Ground,Trinity Ambulance,Waterbury Hospital
1185306,,2,46.0,1,Male,CT,06702,3,Pedestrian,K,Fatal Injury (K),6.0,Under the Influence of Medications/Drugs/Alcohol,88.0,Not Applicable,0.0,None taken,3.0,Test Given,97.0,Other,3.0,Test Given,97.0,Other,,,,,,,,,,,,,,,,,,,,,East Main St.,N,False,1.0,,False,1.0,Crossing Roadway,1.0,No,9.0,"Not Visible (Dark Clothing, No Lighting, etc.)",97.0,Other,5.0,Travel Lane-Other Location,0.0,None,0.0,None,99.0,Unknown if Distracted,,,,Waterbury,UnitedStates,1.0,Not Licensed,,,,,1.0,Not Transported,,
1185371,,2,34.0,1,Male,CT,06710,3,Pedestrian,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,,E,False,1.0,,False,3.0,Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane),1.0,No,5.0,"In Roadway Improperly (Standing, Lying, Working, Playing)",88.0,Not Applicable,5.0,Travel Lane-Other Location,0.0,None,88.0,Not Applicable,1.0,Not Distracted,,,,Waterbury,,2.0,State,CT,,,,3.0,EMS Ground,AMR,WATERBURY HOSPITAL
1185672,,3,24.0,1,Male,CT,06791,3,Pedestrian,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,Clearview Avenue,S,False,1.0,,False,7.0,"Adjacent to Roadway (e.g., Shoulder, Median)",1.0,No,99.0,Unknown,88.0,Not Applicable,7.0,Shoulder/Roadside,0.0,None,88.0,Not Applicable,99.0,Unknown if Distracted,,,,Harwinton,UnitedStates,2.0,State,CT,,,,3.0,EMS Ground,Harwinton EMS,Charlotte Hungerford Hospital
1186364,,3,40.0,1,Male,CT,,3,Pedestrian,K,Fatal Injury (K),6.0,Under the Influence of Medications/Drugs/Alcohol,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,Boston Post Road,W,False,1.0,,False,1.0,Crossing Roadway,1.0,No,9.0,"Not Visible (Dark Clothing, No Lighting, etc.)",3.0,Failure to Yield Right-Of-Way,5.0,Travel Lane-Other Location,0.0,None,,,99.0,Unknown if Distracted,,,,New Haven,UnitedStates,,,CT,,,,3.0,EMS Ground,AMR,Yale New Haven Hospital
1186630,,2,80.0,1,Male,CT,06708,3,Pedestrian,K,Fatal Injury (K),99.0,Unknown,88.0,Not Applicable,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,,,,,,,,,,,,,,,,,,,,,W. MAIN ST,E,False,1.0,,False,3.0,Walking/Cycling along Roadway Along Traffic (In or Adjacent to Travel Lane),1.0,No,9.0,"Not Visible (Dark Clothing, No Lighting, etc.)",88.0,Not Applicable,5.0,Travel Lane-Other Location,0.0,None,88.0,Not Applicable,99.0,Unknown if Distracted,,,,WATERBURY,,2.0,State,CT,,,,3.0,EMS Ground,AMR Ambulance,WATERBURY HOSPITAL
1186958,1.0,1,72.0,1,Male,CT,06756,1,Driver,K,Fatal Injury (K),99.0,Unknown,,,0.0,None taken,1.0,Test Not Given,88.0,Not Applicable,1.0,Test Not Given,88.0,Not Applicable,1.0,Not Ejected,0.0,None Used-Motor Vehicle Occupant,88.0,Not Applicable,2.0,Deployed-Front,1.0,No,2.0,Ran Off Roadway,,,,,,,99.0,Unknown if Distracted,,,,,,,,,,,,,,,,,,,,,,,11.0,"First Row, Left Seat",,GOSHEN,Unknown,2.0,State,CT,4.0,1.0,No,1.0,Not Transported,,
